model,context,calibration,role,id
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191284
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191285
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191286
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191287
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191288
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191289
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191290
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191291
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191297
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191298
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191299
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191321
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191322
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191323
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191324
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191325
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191326
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191327
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191329
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191330
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191331
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191337
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191338
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,train,GSE230181:GSM7191339
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,reference,GSE230181:GSM7191333
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,reference,GSE230181:GSM7191334
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,test,GSE230181:GSM7191292
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,test,GSE230181:GSM7191293
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,test,GSE230181:GSM7191295
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,test,GSE230181:GSM7191296
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,test,GSE230181:GSM7191332
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,test,GSE230181:GSM7191335
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,test,GSE230181:GSM7191336
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191281
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191282
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191284
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191285
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191286
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191287
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191288
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191289
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191290
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191291
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191297
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191298
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191299
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191321
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191322
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191323
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191324
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191325
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191326
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191327
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191329
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191330
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191331
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191337
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191338
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,train,GSE230181:GSM7191339
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,reference,GSE230181:GSM7191333
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,reference,GSE230181:GSM7191335
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,test,GSE230181:GSM7191292
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,test,GSE230181:GSM7191293
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,test,GSE230181:GSM7191295
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,test,GSE230181:GSM7191296
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,test,GSE230181:GSM7191332
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,test,GSE230181:GSM7191334
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,test,GSE230181:GSM7191336
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191281
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191282
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191284
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191285
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191286
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191287
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191288
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191289
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191290
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191291
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191297
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191298
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191299
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191321
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191322
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191323
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191324
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191325
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191326
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191327
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191329
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191330
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191331
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191337
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191338
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,train,GSE230181:GSM7191339
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,reference,GSE230181:GSM7191333
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,reference,GSE230181:GSM7191336
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,test,GSE230181:GSM7191292
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,test,GSE230181:GSM7191293
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,test,GSE230181:GSM7191295
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,test,GSE230181:GSM7191296
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,test,GSE230181:GSM7191332
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,test,GSE230181:GSM7191334
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,test,GSE230181:GSM7191335
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191281
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191282
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191284
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191285
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191286
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191287
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191288
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191289
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191290
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191291
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191297
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191298
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191299
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191321
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191322
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191323
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191324
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191325
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191326
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191327
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191329
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191330
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191331
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191337
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191338
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,train,GSE230181:GSM7191339
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,reference,GSE230181:GSM7191334
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,reference,GSE230181:GSM7191335
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,test,GSE230181:GSM7191292
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,test,GSE230181:GSM7191293
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,test,GSE230181:GSM7191295
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,test,GSE230181:GSM7191296
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,test,GSE230181:GSM7191332
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,test,GSE230181:GSM7191333
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,test,GSE230181:GSM7191336
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191281
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191282
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191284
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191285
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191286
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191287
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191288
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191289
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191290
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191291
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191297
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191298
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191299
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191321
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191322
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191323
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191324
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191325
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191326
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,train,GSE230181:GSM7191327
